game_date,event_id,player,team,position,opp_team,is_home,stat_raw,stat,line,over_price,under_price,yes_price,no_price,num_books,sportsbooks,odds_type,game_time,home_team,away_team,source,scraped_at
2026-09-19,28158ba1fe81fc5ed8f7a1381c9b8616,Allisha Gray,Atlanta Dream,,Chicago Sky @ Atlanta Dream,True,3pm,3pm,1.5,-164.0,121.5,,,2,"draftkings,fanduel",sportsbook,2026-09-19T23:00:00Z,Atlanta Dream,Chicago Sky,canonical-player-props-cache,2026-09-19T14:00:13.171850+00:00
2026-09-19,28158ba1fe81fc5ed8f7a1381c9b8616,Allisha Gray,Atlanta Dream,,Chicago Sky @ Atlanta Dream,True,player_assists,ast,2.5,-126.5,-6.0,,,2,"draftkings,fanduel",sportsbook,2026-09-19T23:00:00Z,Atlanta Dream,Chicago Sky,canonical-player-props-cache,2026-09-19T14:00:13.171850+00:00
2026-09-19,28158ba1fe81fc5ed8f7a1381c9b8616,Allisha Gray,Atlanta Dream,,Chicago Sky @ Atlanta Dream,True,player_points_assists,pa,21.5,-112.5,-118.5,,,2,"draftkings,fanduel",sportsbook,2026-09-19T23:00:00Z,Atlanta Dream,Chicago Sky,canonical-player-props-cache,2026-09-19T14:00:13.171850+00:00
2026-09-19,28158ba1fe81fc5ed8f7a1381c9b8616,Allisha Gray,Atlanta Dream,,Chicago Sky @ Atlanta Dream,True,player_points_rebounds,pr,22.5,-115.0,-117.0,,,2,"draftkings,fanduel",sportsbook,2026-09-19T23:00:00Z,Atlanta Dream,Chicago Sky,canonical-player-props-cache,2026-09-19T14:00:13.171850+00:00
2026-09-19,28158ba1fe81fc5ed8f7a1381c9b8616,Allisha Gray,Atlanta Dream,,Chicago Sky @ Atlanta Dream,True,player_points_rebounds_assists,pra,25.5,-108.0,-124.0,,,2,"draftkings,fanduel",sportsbook,2026-09-19T23:00:00Z,Atlanta Dream,Chicago Sky,canonical-player-props-cache,2026-09-19T14:00:13.171850+00:00
2026-09-19,28158ba1fe81fc5ed8f7a1381c9b8616,Allisha Gray,Atlanta Dream,,Chicago Sky @ Atlanta Dream,True,player_points,pts,18.5,-120.0,-110.0,,,2,"draftkings,fanduel",sportsbook,2026-09-19T23:00:00Z,Atlanta Dream,Chicago Sky,canonical-player-props-cache,2026-09-19T14:00:13.171850+00:00
2026-09-19,28158ba1fe81fc5ed8f7a1381c9b8616,Allisha Gray,Atlanta Dream,,Chicago Sky @ Atlanta Dream,True,player_rebounds_assists,ra,6.5,-5.5,-128.0,,,2,"draftkings,fanduel",sportsbook,2026-09-19T23:00:00Z,Atlanta Dream,Chicago Sky,canonical-player-props-cache,2026-09-19T14:00:13.171850+00:00
2026-09-19,28158ba1fe81fc5ed8f7a1381c9b8616,Allisha Gray,Atlanta Dream,,Chicago Sky @ Atlanta Dream,True,player_rebounds,reb,3.5,-123.0,-108.5,,,2,"draftkings,fanduel",sportsbook,2026-09-19T23:00:00Z,Atlanta Dream,Chicago Sky,canonical-player-props-cache,2026-09-19T14:00:13.171850+00:00
2026-09-19,28158ba1fe81fc5ed8f7a1381c9b8616,Angel Reese,Atlanta Dream,,Chicago Sky @ Atlanta Dream,True,player_assists,ast,2.5,-131.5,-102.5,,,2,"draftkings,fanduel",sportsbook,2026-09-19T23:00:00Z,Atlanta Dream,Chicago Sky,canonical-player-props-cache,2026-09-19T14:00:13.171850+00:00
2026-09-19,28158ba1fe81fc5ed8f7a1381c9b8616,Angel Reese,Atlanta Dream,,Chicago Sky @ Atlanta Dream,True,player_points_assists,pa,19.5,-109.0,-123.0,,,2,"draftkings,fanduel",sportsbook,2026-09-19T23:00:00Z,Atlanta Dream,Chicago Sky,canonical-player-props-cache,2026-09-19T14:00:13.171850+00:00
