game_date,event_id,player,team,position,opp_team,is_home,stat_raw,stat,line,over_price,under_price,yes_price,no_price,num_books,odds_type,game_time,home_team,away_team,source,scraped_at
2026-07-14,c2ecfa7d05172b4ecf75b85d53482efe,Carla Leite,,,Portland Fire @ Connecticut Sun,,player_assists,ast,5.5,-113.5,-121.0,,,4,sportsbook,2026-07-14T15:02:53Z,Connecticut Sun,Portland Fire,the-odds-api,2026-07-14T15:04:24.682646+00:00
2026-07-14,c2ecfa7d05172b4ecf75b85d53482efe,Leïla Lacan,,,Portland Fire @ Connecticut Sun,,player_assists,ast,5.5,-11.25,-133.67,,,4,sportsbook,2026-07-14T15:02:53Z,Connecticut Sun,Portland Fire,the-odds-api,2026-07-14T15:04:24.682646+00:00
2026-07-14,c2ecfa7d05172b4ecf75b85d53482efe,Charlisse Leger-Walker,,,Portland Fire @ Connecticut Sun,,player_assists,ast,3.5,107.75,-144.0,,,4,sportsbook,2026-07-14T15:02:53Z,Connecticut Sun,Portland Fire,the-odds-api,2026-07-14T15:04:24.682646+00:00
2026-07-14,c2ecfa7d05172b4ecf75b85d53482efe,Carla Leite,,,Portland Fire @ Connecticut Sun,,player_points,pts,14.5,-125.0,-110.67,,,4,sportsbook,2026-07-14T15:02:53Z,Connecticut Sun,Portland Fire,the-odds-api,2026-07-14T15:04:24.682646+00:00
2026-07-14,c2ecfa7d05172b4ecf75b85d53482efe,Brittney Griner,,,Portland Fire @ Connecticut Sun,,player_points,pts,13.5,-131.25,-109.0,,,4,sportsbook,2026-07-14T15:02:53Z,Connecticut Sun,Portland Fire,the-odds-api,2026-07-14T15:04:24.682646+00:00
2026-07-14,c2ecfa7d05172b4ecf75b85d53482efe,Olivia Nelson-Ododa,,,Portland Fire @ Connecticut Sun,,player_points,pts,13.5,14.0,-125.0,,,2,sportsbook,2026-07-14T15:02:53Z,Connecticut Sun,Portland Fire,the-odds-api,2026-07-14T15:04:24.682646+00:00
2026-07-14,c2ecfa7d05172b4ecf75b85d53482efe,Megan Gustafson,,,Portland Fire @ Connecticut Sun,,player_points,pts,12.5,-106.5,-122.67,,,4,sportsbook,2026-07-14T15:02:53Z,Connecticut Sun,Portland Fire,the-odds-api,2026-07-14T15:04:24.682646+00:00
2026-07-14,c2ecfa7d05172b4ecf75b85d53482efe,Leïla Lacan,,,Portland Fire @ Connecticut Sun,,player_points,pts,11.5,-130.0,-105.0,,,1,sportsbook,2026-07-14T15:02:53Z,Connecticut Sun,Portland Fire,the-odds-api,2026-07-14T15:04:24.682646+00:00
2026-07-14,c2ecfa7d05172b4ecf75b85d53482efe,Bridget Carleton,,,Portland Fire @ Connecticut Sun,,player_points,pts,11.5,-125.0,-110.0,,,1,sportsbook,2026-07-14T15:02:53Z,Connecticut Sun,Portland Fire,the-odds-api,2026-07-14T15:04:24.682646+00:00
2026-07-14,c2ecfa7d05172b4ecf75b85d53482efe,Sarah Ashlee Barker,,,Portland Fire @ Connecticut Sun,,player_points,pts,9.5,-128.67,-103.5,,,3,sportsbook,2026-07-14T15:02:53Z,Connecticut Sun,Portland Fire,the-odds-api,2026-07-14T15:04:24.682646+00:00
2026-07-14,c2ecfa7d05172b4ecf75b85d53482efe,Emily Engstler,,,Portland Fire @ Connecticut Sun,,player_points,pts,8.5,-121.75,-112.0,,,4,sportsbook,2026-07-14T15:02:53Z,Connecticut Sun,Portland Fire,the-odds-api,2026-07-14T15:04:24.682646+00:00
2026-07-14,c2ecfa7d05172b4ecf75b85d53482efe,Charlisse Leger-Walker,,,Portland Fire @ Connecticut Sun,,player_points,pts,8.5,-112.5,-115.67,,,4,sportsbook,2026-07-14T15:02:53Z,Connecticut Sun,Portland Fire,the-odds-api,2026-07-14T15:04:24.682646+00:00
2026-07-14,c2ecfa7d05172b4ecf75b85d53482efe,Diamond Miller,,,Portland Fire @ Connecticut Sun,,player_points,pts,8.5,-112.0,-118.5,,,2,sportsbook,2026-07-14T15:02:53Z,Connecticut Sun,Portland Fire,the-odds-api,2026-07-14T15:04:24.682646+00:00
2026-07-14,c2ecfa7d05172b4ecf75b85d53482efe,Aaliyah Edwards,,,Portland Fire @ Connecticut Sun,,player_points,pts,8.5,-35.0,-132.33,,,3,sportsbook,2026-07-14T15:02:53Z,Connecticut Sun,Portland Fire,the-odds-api,2026-07-14T15:04:24.682646+00:00
2026-07-14,c2ecfa7d05172b4ecf75b85d53482efe,Kennedy Burke,,,Portland Fire @ Connecticut Sun,,player_points,pts,8.5,-35.67,-128.67,,,3,sportsbook,2026-07-14T15:02:53Z,Connecticut Sun,Portland Fire,the-odds-api,2026-07-14T15:04:24.682646+00:00
2026-07-14,c2ecfa7d05172b4ecf75b85d53482efe,Frieda Buhner,,,Portland Fire @ Connecticut Sun,,player_points,pts,6.5,-123.67,-41.0,,,3,sportsbook,2026-07-14T15:02:53Z,Connecticut Sun,Portland Fire,the-odds-api,2026-07-14T15:04:24.682646+00:00
2026-07-14,c2ecfa7d05172b4ecf75b85d53482efe,Carla Leite,,,Portland Fire @ Connecticut Sun,,player_points_assists,pa,19.5,-130.0,-105.0,,,1,sportsbook,2026-07-14T15:02:53Z,Connecticut Sun,Portland Fire,the-odds-api,2026-07-14T15:04:24.682646+00:00
2026-07-14,c2ecfa7d05172b4ecf75b85d53482efe,Leïla Lacan,,,Portland Fire @ Connecticut Sun,,player_points_assists,pa,17.5,-125.0,-108.5,,,2,sportsbook,2026-07-14T15:02:53Z,Connecticut Sun,Portland Fire,the-odds-api,2026-07-14T15:04:24.682646+00:00
2026-07-14,c2ecfa7d05172b4ecf75b85d53482efe,Bridget Carleton,,,Portland Fire @ Connecticut Sun,,player_points_assists,pa,13.5,-130.0,-105.0,,,1,sportsbook,2026-07-14T15:02:53Z,Connecticut Sun,Portland Fire,the-odds-api,2026-07-14T15:04:24.682646+00:00
2026-07-14,c2ecfa7d05172b4ecf75b85d53482efe,Charlisse Leger-Walker,,,Portland Fire @ Connecticut Sun,,player_points_assists,pa,11.5,-131.0,-2.5,,,2,sportsbook,2026-07-14T15:02:53Z,Connecticut Sun,Portland Fire,the-odds-api,2026-07-14T15:04:24.682646+00:00
2026-07-14,c2ecfa7d05172b4ecf75b85d53482efe,Olivia Nelson-Ododa,,,Portland Fire @ Connecticut Sun,,player_points_rebounds,pr,22.5,-125.0,-110.0,,,1,sportsbook,2026-07-14T15:02:53Z,Connecticut Sun,Portland Fire,the-odds-api,2026-07-14T15:04:24.682646+00:00
2026-07-14,c2ecfa7d05172b4ecf75b85d53482efe,Brittney Griner,,,Portland Fire @ Connecticut Sun,,player_points_rebounds,pr,19.5,-120.0,-115.0,,,1,sportsbook,2026-07-14T15:02:53Z,Connecticut Sun,Portland Fire,the-odds-api,2026-07-14T15:04:24.682646+00:00
2026-07-14,c2ecfa7d05172b4ecf75b85d53482efe,Carla Leite,,,Portland Fire @ Connecticut Sun,,player_points_rebounds,pr,16.5,-130.0,-105.0,,,1,sportsbook,2026-07-14T15:02:53Z,Connecticut Sun,Portland Fire,the-odds-api,2026-07-14T15:04:24.682646+00:00
2026-07-14,c2ecfa7d05172b4ecf75b85d53482efe,Megan Gustafson,,,Portland Fire @ Connecticut Sun,,player_points_rebounds,pr,16.5,-117.0,-114.5,,,2,sportsbook,2026-07-14T15:02:53Z,Connecticut Sun,Portland Fire,the-odds-api,2026-07-14T15:04:24.682646+00:00
2026-07-14,c2ecfa7d05172b4ecf75b85d53482efe,Bridget Carleton,,,Portland Fire @ Connecticut Sun,,player_points_rebounds,pr,15.5,-120.0,-115.0,,,1,sportsbook,2026-07-14T15:02:53Z,Connecticut Sun,Portland Fire,the-odds-api,2026-07-14T15:04:24.682646+00:00
2026-07-14,c2ecfa7d05172b4ecf75b85d53482efe,Emily Engstler,,,Portland Fire @ Connecticut Sun,,player_points_rebounds,pr,14.5,-120.0,-115.0,,,1,sportsbook,2026-07-14T15:02:53Z,Connecticut Sun,Portland Fire,the-odds-api,2026-07-14T15:04:24.682646+00:00
2026-07-14,c2ecfa7d05172b4ecf75b85d53482efe,Sarah Ashlee Barker,,,Portland Fire @ Connecticut Sun,,player_points_rebounds,pr,13.5,-135.0,100.0,,,1,sportsbook,2026-07-14T15:02:53Z,Connecticut Sun,Portland Fire,the-odds-api,2026-07-14T15:04:24.682646+00:00
2026-07-14,c2ecfa7d05172b4ecf75b85d53482efe,Aaliyah Edwards,,,Portland Fire @ Connecticut Sun,,player_points_rebounds,pr,11.5,-130.0,-105.5,,,2,sportsbook,2026-07-14T15:02:53Z,Connecticut Sun,Portland Fire,the-odds-api,2026-07-14T15:04:24.682646+00:00
2026-07-14,c2ecfa7d05172b4ecf75b85d53482efe,Kennedy Burke,,,Portland Fire @ Connecticut Sun,,player_points_rebounds,pr,11.5,-4.0,-130.5,,,2,sportsbook,2026-07-14T15:02:53Z,Connecticut Sun,Portland Fire,the-odds-api,2026-07-14T15:04:24.682646+00:00
2026-07-14,c2ecfa7d05172b4ecf75b85d53482efe,Carla Leite,,,Portland Fire @ Connecticut Sun,,player_points_rebounds_assists,pra,22.5,-120.0,-120.0,,,1,sportsbook,2026-07-14T15:02:53Z,Connecticut Sun,Portland Fire,the-odds-api,2026-07-14T15:04:24.682646+00:00
2026-07-14,c2ecfa7d05172b4ecf75b85d53482efe,Brittney Griner,,,Portland Fire @ Connecticut Sun,,player_points_rebounds_assists,pra,22.5,-120.0,-113.0,,,2,sportsbook,2026-07-14T15:02:53Z,Connecticut Sun,Portland Fire,the-odds-api,2026-07-14T15:04:24.682646+00:00
