game_date,game_id,commence_time,home_team,away_team,spread_home,spread_home_juice,total,total_over_juice,ml_home,ml_away,num_books,source,scraped_at
2026-07-26,e4dc370d08264200533bf3816f82c622,2026-07-28T23:30:00Z,Washington Mystics,Connecticut Sun,-5.25,-113.0,156.5,-108.2,-221.67,178.83,10,the-odds-api,2026-07-26T14:45:44.845131+00:00
2026-07-26,786c1161bd8d7bbab01efa2e850df8bb,2026-07-29T00:00:00Z,Minnesota Lynx,Toronto Tempo,-14.7,-110.6,183.95,-111.7,-1442.5,811.67,10,the-odds-api,2026-07-26T14:45:44.845163+00:00
2026-07-26,c2e520af9bd7e828a76959862d941068,2026-07-29T01:30:00Z,Seattle Storm,Indiana Fever,6.6,-105.7,183.7,-111.7,247.17,-320.33,10,the-odds-api,2026-07-26T14:45:44.845183+00:00
2026-07-26,606c87e74c7cc6048113e44a4f33506f,2026-07-29T02:00:00Z,Las Vegas Aces,Portland Fire,-11.8,-110.6,177.2,-110.3,-797.5,535.83,10,the-odds-api,2026-07-26T14:45:44.845202+00:00
2026-07-26,fa632e2d144f67960024500509077a4a,2026-07-29T02:00:00Z,Los Angeles Sparks,New York Liberty,4.5,-112.0,183.5,-108.6,146.33,-178.33,10,the-odds-api,2026-07-26T14:45:44.845221+00:00
2026-07-26,c01616be622aa0fcab0ac0351d05e264,2026-07-30T00:00:00Z,Dallas Wings,Atlanta Dream,-1.61,-109.78,179.28,-110.0,-126.2,64.4,9,the-odds-api,2026-07-26T14:45:44.845244+00:00
2026-07-26,44c05d0bdf345dc1b2a2eef1bff78ce3,2026-07-30T02:00:00Z,Phoenix Mercury,Golden State Valkyries,5.39,-110.89,156.11,-108.33,171.4,-211.8,9,the-odds-api,2026-07-26T14:45:44.845260+00:00
