game_date,event_id,game,commence_time,market_type,market_key,side,team,player,stat,book_key,book_title,line,odds,is_preferred_book,source,scraped_at
2026-07-11,93c27f5318a98fdd2a9bfbc42269f134,New York Liberty @ Minnesota Lynx,2026-07-11T17:00:00Z,MONEYLINE,h2h,Minnesota Lynx,Minnesota Lynx,,,fanduel,FanDuel,,-205,True,the-odds-api,2026-07-11T15:49:27.674922+00:00
2026-07-11,93c27f5318a98fdd2a9bfbc42269f134,New York Liberty @ Minnesota Lynx,2026-07-11T17:00:00Z,MONEYLINE,h2h,New York Liberty,New York Liberty,,,fanduel,FanDuel,,164,True,the-odds-api,2026-07-11T15:49:27.674922+00:00
2026-07-11,93c27f5318a98fdd2a9bfbc42269f134,New York Liberty @ Minnesota Lynx,2026-07-11T17:00:00Z,SPREAD,spreads,Minnesota Lynx,Minnesota Lynx,,,fanduel,FanDuel,-5.5,-104,True,the-odds-api,2026-07-11T15:49:27.674922+00:00
2026-07-11,93c27f5318a98fdd2a9bfbc42269f134,New York Liberty @ Minnesota Lynx,2026-07-11T17:00:00Z,SPREAD,spreads,New York Liberty,New York Liberty,,,fanduel,FanDuel,5.5,-118,True,the-odds-api,2026-07-11T15:49:27.674922+00:00
2026-07-11,93c27f5318a98fdd2a9bfbc42269f134,New York Liberty @ Minnesota Lynx,2026-07-11T17:00:00Z,TOTAL,totals,OVER,,,,fanduel,FanDuel,172.5,-114,True,the-odds-api,2026-07-11T15:49:27.674922+00:00
2026-07-11,93c27f5318a98fdd2a9bfbc42269f134,New York Liberty @ Minnesota Lynx,2026-07-11T17:00:00Z,TOTAL,totals,UNDER,,,,fanduel,FanDuel,172.5,-106,True,the-odds-api,2026-07-11T15:49:27.674922+00:00
2026-07-11,93c27f5318a98fdd2a9bfbc42269f134,New York Liberty @ Minnesota Lynx,2026-07-11T17:00:00Z,MONEYLINE,h2h,Minnesota Lynx,Minnesota Lynx,,,fanatics,Fanatics,,-200,True,the-odds-api,2026-07-11T15:49:27.674922+00:00
2026-07-11,93c27f5318a98fdd2a9bfbc42269f134,New York Liberty @ Minnesota Lynx,2026-07-11T17:00:00Z,MONEYLINE,h2h,New York Liberty,New York Liberty,,,fanatics,Fanatics,,165,True,the-odds-api,2026-07-11T15:49:27.674922+00:00
2026-07-11,93c27f5318a98fdd2a9bfbc42269f134,New York Liberty @ Minnesota Lynx,2026-07-11T17:00:00Z,SPREAD,spreads,Minnesota Lynx,Minnesota Lynx,,,fanatics,Fanatics,-5.0,-110,True,the-odds-api,2026-07-11T15:49:27.674922+00:00
2026-07-11,93c27f5318a98fdd2a9bfbc42269f134,New York Liberty @ Minnesota Lynx,2026-07-11T17:00:00Z,SPREAD,spreads,New York Liberty,New York Liberty,,,fanatics,Fanatics,5.0,-110,True,the-odds-api,2026-07-11T15:49:27.674922+00:00
