game_date,event_id,player,team,position,opp_team,is_home,stat_raw,stat,line,over_price,under_price,yes_price,no_price,num_books,sportsbooks,odds_type,game_time,home_team,away_team,source,scraped_at
2026-08-21,8643e7ef86c42f8f9cdded87326060fc,Veronica Burton,,,Golden State Valkyries @ Chicago Sky,,player_assists,ast,5.5,-136.5,1.5,,,2,"draftkings,fanduel",sportsbook,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,the-odds-api,2026-08-21T11:38:33.279446+00:00
2026-08-21,8643e7ef86c42f8f9cdded87326060fc,Kamilla Cardoso,,,Golden State Valkyries @ Chicago Sky,,player_assists,ast,2.5,-112.0,-119.5,,,2,"draftkings,fanduel",sportsbook,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,the-odds-api,2026-08-21T11:38:33.279446+00:00
2026-08-21,8643e7ef86c42f8f9cdded87326060fc,Gabby Williams,,,Golden State Valkyries @ Chicago Sky,,player_assists,ast,2.5,-138.5,3.5,,,2,"draftkings,fanduel",sportsbook,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,the-odds-api,2026-08-21T11:38:33.279446+00:00
2026-08-21,8643e7ef86c42f8f9cdded87326060fc,Natasha Cloud,,,Golden State Valkyries @ Chicago Sky,,player_assists,ast,5.5,124.0,-167.5,,,2,"draftkings,fanduel",sportsbook,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,the-odds-api,2026-08-21T11:38:33.279446+00:00
2026-08-21,8643e7ef86c42f8f9cdded87326060fc,Courtney Vandersloot,,,Golden State Valkyries @ Chicago Sky,,player_assists,ast,4.5,-5.5,-128.0,,,2,"draftkings,fanduel",sportsbook,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,the-odds-api,2026-08-21T11:38:33.279446+00:00
2026-08-21,8643e7ef86c42f8f9cdded87326060fc,Veronica Burton,,,Golden State Valkyries @ Chicago Sky,,player_points,pts,12.5,-124.5,-106.0,,,2,"draftkings,fanduel",sportsbook,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,the-odds-api,2026-08-21T11:38:33.279446+00:00
2026-08-21,8643e7ef86c42f8f9cdded87326060fc,Cecilia Zandalasini,,,Golden State Valkyries @ Chicago Sky,,player_points,pts,8.5,-126.5,-104.0,,,2,"draftkings,fanduel",sportsbook,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,the-odds-api,2026-08-21T11:38:33.279446+00:00
2026-08-21,8643e7ef86c42f8f9cdded87326060fc,Gabby Williams,,,Golden State Valkyries @ Chicago Sky,,player_points,pts,14.5,-116.5,-113.0,,,2,"draftkings,fanduel",sportsbook,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,the-odds-api,2026-08-21T11:38:33.279446+00:00
2026-08-21,8643e7ef86c42f8f9cdded87326060fc,Sydney Taylor,,,Golden State Valkyries @ Chicago Sky,,player_points,pts,12.5,-128.0,-102.5,,,2,"draftkings,fanduel",sportsbook,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,the-odds-api,2026-08-21T11:38:33.279446+00:00
2026-08-21,8643e7ef86c42f8f9cdded87326060fc,Natasha Cloud,,,Golden State Valkyries @ Chicago Sky,,player_points,pts,10.5,-0.5,-131.0,,,2,"draftkings,fanduel",sportsbook,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,the-odds-api,2026-08-21T11:38:33.279446+00:00
