game_date,game_id,status,is_final,in_progress,home_team,away_team,home_score,away_score,actual_spread,actual_total,home_q1,home_q2,home_q3,home_q4,away_q1,away_q2,away_q3,away_q4,posted_spread,posted_total,venue,attendance,scraped_at
2026-07-02,401857034,STATUS_SCHEDULED,False,False,Washington Mystics,Atlanta Dream,0,0,0,0,,,,,,,,,ATL -6.5,167.5,CareFirst Arena,0,2026-07-02T15:03:58.333502
2026-07-03,401857035,STATUS_SCHEDULED,False,False,Connecticut Sun,Dallas Wings,0,0,0,0,,,,,,,,,DAL -7.5,171.5,PeoplesBank Arena,0,2026-07-02T15:03:58.333519
2026-07-03,401857036,STATUS_SCHEDULED,False,False,Phoenix Mercury,Seattle Storm,0,0,0,0,,,,,,,,,PHX -3.5,167.5,Mortgage Matchup Center,0,2026-07-02T15:03:58.333526
