game_date,event_id,player,team,position,opp_team,is_home,stat_raw,stat,line,over_price,under_price,yes_price,no_price,num_books,odds_type,game_time,home_team,away_team,source,scraped_at
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Jordin Canada,,,Atlanta Dream @ Toronto Tempo,,player_assists,ast,7.5,-144.0,105.67,,,4,sportsbook,2026-07-17T23:30:00Z,Toronto Tempo,Atlanta Dream,the-odds-api,2026-07-17T14:01:11.843805+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Marina Mabrey,,,Atlanta Dream @ Toronto Tempo,,player_assists,ast,3.5,-110.0,-122.67,,,4,sportsbook,2026-07-17T23:30:00Z,Toronto Tempo,Atlanta Dream,the-odds-api,2026-07-17T14:01:11.843805+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Rhyne Howard,,,Atlanta Dream @ Toronto Tempo,,player_assists,ast,3.5,51.75,-141.0,,,4,sportsbook,2026-07-17T23:30:00Z,Toronto Tempo,Atlanta Dream,the-odds-api,2026-07-17T14:01:11.843805+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Julie Allemand,,,Atlanta Dream @ Toronto Tempo,,player_assists,ast,7.5,118.0,-158.0,,,1,sportsbook,2026-07-17T23:30:00Z,Toronto Tempo,Atlanta Dream,the-odds-api,2026-07-17T14:01:11.843805+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Marina Mabrey,,,Atlanta Dream @ Toronto Tempo,,player_points,pts,22.5,32.67,-133.5,,,3,sportsbook,2026-07-17T23:30:00Z,Toronto Tempo,Atlanta Dream,the-odds-api,2026-07-17T14:01:11.843805+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Rhyne Howard,,,Atlanta Dream @ Toronto Tempo,,player_points,pts,19.5,-110.5,-122.67,,,4,sportsbook,2026-07-17T23:30:00Z,Toronto Tempo,Atlanta Dream,the-odds-api,2026-07-17T14:01:11.843805+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Angel Reese,,,Atlanta Dream @ Toronto Tempo,,player_points,pts,16.5,-121.67,-115.5,,,3,sportsbook,2026-07-17T23:30:00Z,Toronto Tempo,Atlanta Dream,the-odds-api,2026-07-17T14:01:11.843805+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Maria Conde,,,Atlanta Dream @ Toronto Tempo,,player_points,pts,9.5,-113.33,-122.0,,,3,sportsbook,2026-07-17T23:30:00Z,Toronto Tempo,Atlanta Dream,the-odds-api,2026-07-17T14:01:11.843805+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Jordin Canada,,,Atlanta Dream @ Toronto Tempo,,player_points,pts,11.5,-128.25,-106.67,,,4,sportsbook,2026-07-17T23:30:00Z,Toronto Tempo,Atlanta Dream,the-odds-api,2026-07-17T14:01:11.843805+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Isabelle Harrison,,,Atlanta Dream @ Toronto Tempo,,player_points,pts,11.5,-126.0,-2.5,,,3,sportsbook,2026-07-17T23:30:00Z,Toronto Tempo,Atlanta Dream,the-odds-api,2026-07-17T14:01:11.843805+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Laura Juskaite,,,Atlanta Dream @ Toronto Tempo,,player_points,pts,9.5,-112.5,-118.33,,,4,sportsbook,2026-07-17T23:30:00Z,Toronto Tempo,Atlanta Dream,the-odds-api,2026-07-17T14:01:11.843805+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Julie Allemand,,,Atlanta Dream @ Toronto Tempo,,player_points,pts,7.5,-113.33,-113.0,,,3,sportsbook,2026-07-17T23:30:00Z,Toronto Tempo,Atlanta Dream,the-odds-api,2026-07-17T14:01:11.843805+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Nyara Sabally,,,Atlanta Dream @ Toronto Tempo,,player_points,pts,11.5,-107.5,-122.0,,,2,sportsbook,2026-07-17T23:30:00Z,Toronto Tempo,Atlanta Dream,the-odds-api,2026-07-17T14:01:11.843805+00:00
