player_id,game_id,game_date,season,player,team,opponent,games_before,days_rest,back_to_back,long_rest,minutes_avg_l3,minutes_std_l3,points_avg_l3,points_std_l3,rebounds_avg_l3,rebounds_std_l3,assists_avg_l3,assists_std_l3,steals_avg_l3,steals_std_l3,blocks_avg_l3,blocks_std_l3,turnovers_avg_l3,turnovers_std_l3,minutes_avg_l5,minutes_std_l5,points_avg_l5,points_std_l5,rebounds_avg_l5,rebounds_std_l5,assists_avg_l5,assists_std_l5,steals_avg_l5,steals_std_l5,blocks_avg_l5,blocks_std_l5,turnovers_avg_l5,turnovers_std_l5,minutes_avg_l10,minutes_std_l10,points_avg_l10,points_std_l10,rebounds_avg_l10,rebounds_std_l10,assists_avg_l10,assists_std_l10,steals_avg_l10,steals_std_l10,blocks_avg_l10,blocks_std_l10,turnovers_avg_l10,turnovers_std_l10,pra_avg_l3,pra_avg_l5,pra_avg_l10,minutes_season_avg,points_season_avg,rebounds_season_avg,assists_season_avg,steals_season_avg,blocks_season_avg,turnovers_season_avg,minutes_trend_5v10,points_trend_5v10,matchup_games,matchup_minutes_avg,matchup_points_avg,matchup_rebounds_avg,matchup_assists_avg,matchup_steals_avg,matchup_blocks_avg,matchup_turnovers_avg,availability_status,availability_snapshot_date,availability_risk,feature_ready
pl_498bd9c5d87615e6,b4cec7e9883c4c0a,2024-06-23,2024,Morgan Bertsch,Wings,,14,1.0,1,0,9.0,0.0,0.0,0.0,2.0,1.4142135623730951,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.7071067811865476,7.0,3.4641016151377544,0.0,0.0,1.6666666666666667,1.1547005383792517,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.857142857142858,6.890296835129127,1.7142857142857142,2.984084768360628,2.0,1.5275252316519465,0.2857142857142857,0.7559289460184545,0.0,0.0,0.0,0.0,1.4285714285714286,0.7867957924694432,2.0,1.6666666666666667,4.0,9.6,2.1,1.6,0.2,0.0,0.1,1.2,-3.8571428571428577,-1.7142857142857142,15,9.090909090909092,2.0,1.5454545454545454,0.1818181818181818,0.0909090909090909,0.0909090909090909,1.181818181818182,unknown,,0,1
pl_4a8aa82829c021f7,ad6c253063bf9534,2026-05-01,2026,Reigan Richardson,Lynx,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,unknown,,0,0
pl_4b0766c68438f29a,f4b9249b47b8792a,2026-07-09,2026,Quionche Carter,Mercury,,21,7.0,0,1,8.0,5.196152422706632,1.0,1.0,0.6666666666666666,0.5773502691896258,1.0,1.0,0.3333333333333333,0.5773502691896258,0.0,0.0,0.0,0.0,6.0,4.636809247747852,0.6,0.8944271909999159,0.6,0.5477225575051662,0.6,0.8944271909999159,0.4,0.5477225575051661,0.0,0.0,0.0,0.0,5.888888888888889,3.8224483137265715,0.7777777777777778,0.9718253158075497,0.7777777777777778,0.97182531580755,0.4444444444444444,0.7264831572567789,0.4444444444444444,0.5270462766947299,0.0,0.0,0.2222222222222222,0.6666666666666667,2.6666666666666665,1.8,2.0,6.230769230769231,1.1538461538461537,0.6923076923076923,0.5384615384615384,0.38461538461538464,0.0,0.15384615384615385,0.11111111111111072,-0.1777777777777778,22,6.230769230769231,1.1538461538461535,0.6923076923076923,0.5384615384615384,0.3846153846153846,0.0,0.1538461538461538,unknown,,0,1
pl_4cbb60cf207f40cf,d70bfb14ca8a15e0,2026-07-22,2026,Mackenzie Holmes,Storm,,64,2.0,0,0,,,,,,,,,,,,,,,3.0,,2.0,,3.0,,0.0,,0.0,,0.0,,0.0,,2.25,0.9574271077565073,0.75,0.9574271077563107,1.25,1.2583057392117898,0.0,0.0,0.25,0.5000000000000002,0.0,0.0,0.0,0.0,,5.0,2.0,10.904761904761905,3.0,3.1904761904761907,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.47619047619047616,0.75,1.25,65,9.125,2.28125,2.40625,0.4375,0.53125,0.21875,0.3125,unknown,,0,1
pl_51cd968d29dc7f89,5f8f08e61bfae048,2026-07-22,2026,Megan DiLeo,Fire,,123,4.0,0,1,31.0,,15.0,,5.0,,0.0,,1.0,,1.0,,0.0,,28.0,2.6457513110645854,14.333333333333334,3.055050463303901,4.0,0.9999999999999964,0.3333333333333333,0.5773502691896244,1.0,0.0,0.6666666666666666,0.5773502691896257,1.3333333333333333,1.5275252316519468,29.625,7.008922884438095,13.875,4.086126352846728,4.125,2.416461403433896,1.5,1.6035674514745464,1.125,0.9910312089651148,0.75,0.7071067811865475,1.125,1.1259916264596033,20.0,18.666666666666668,19.5,22.916666666666668,12.208333333333334,3.875,0.9583333333333334,0.4583333333333333,0.5833333333333334,0.6666666666666666,-1.625,0.4583333333333339,124,13.762886597938143,5.556701030927835,2.2577319587628866,0.4329896907216495,0.2989690721649484,0.2783505154639175,0.422680412371134,unknown,,0,1
pl_51db11d194c5f8db,3d0381d452489215,2026-07-19,2026,Jovana Nogic,Mercury,,16,32.0,0,1,17.333333333333332,3.2145502536643233,7.666666666666667,4.041451884327381,1.0,1.0000000000000002,0.6666666666666666,0.5773502691896258,0.6666666666666666,0.5773502691896258,0.0,0.0,1.0,1.0,18.2,7.854934754662193,6.8,3.96232255123179,1.0,0.9999999999999999,1.8,2.3874672772626644,0.8,0.8366600265340756,0.0,0.0,0.8,0.8366600265340756,16.6,6.040603354706287,7.4,3.204163957519446,1.0,0.9428090415820632,1.3,1.7669811040931427,0.4,0.6992058987801011,0.0,0.0,1.3,1.2516655570345725,9.333333333333334,9.6,9.7,20.0625,10.375,1.0625,1.625,0.625,0.0,1.4375,1.5999999999999979,-0.6000000000000005,17,20.0625,9.764705882352942,1.0,1.5294117647058822,0.5882352941176471,0.0,1.3529411764705883,unknown,,0,1
pl_520c82b1e4dfaa63,cb6cace2a6f80c71,2026-07-22,2026,Natasha Mack,Mercury,,123,3.0,0,0,20.0,,4.0,,5.0,,0.0,,1.0,,1.0,,1.0,,20.0,,4.0,,5.0,,0.0,,1.0,,1.0,,1.0,,21.333333333333332,1.5275252316520376,6.0,3.4641016151377397,7.333333333333333,2.5166114784235956,1.0,0.9999999999999998,0.3333333333333333,0.5773502691896258,0.6666666666666666,0.5773502691896286,2.0,1.0000000000000033,9.0,9.0,14.333333333333334,24.94736842105263,8.947368421052632,8.105263157894736,1.4210526315789473,0.8421052631578947,1.3157894736842106,1.0526315789473684,-1.3333333333333321,-2.0,124,17.878504672897197,5.02803738317757,5.635514018691588,1.0373831775700937,0.719626168224299,1.2616822429906542,0.6448598130841121,unknown,,0,1
pl_5226a050d7e489e9,dce99ad3b82b7586,2024-09-25,2024,Mikiah Herbert Harrigan,Mercury,,41,3.0,0,0,12.0,8.717797887081348,6.333333333333333,5.507570547286102,2.3333333333333335,2.516611478423583,0.0,0.0,0.6666666666666666,1.1547005383792517,0.0,0.0,0.3333333333333333,0.5773502691896258,11.75,7.135591542869217,4.75,5.5,1.75,2.362907813126304,0.5,1.0,0.5,1.0,0.0,0.0,0.5,0.5773502691896257,8.555555555555555,5.876034187934724,3.5555555555555554,3.844187531556932,1.1111111111111112,1.6158932858054431,0.3333333333333333,0.7071067811865475,0.2222222222222222,0.6666666666666667,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.5,8.666666666666666,7.0,5.0,10.5,3.0625,1.40625,0.28125,0.5,0.34375,0.46875,3.1944444444444446,1.1944444444444446,42,10.212121212121213,2.9696969696969697,1.3636363636363635,0.2727272727272727,0.4848484848484848,0.3333333333333333,0.4545454545454545,unknown,,0,1
pl_52620c6da5a8cb91,5c56b73f03fcf955,2026-07-22,2026,Tyasha Harris,Fever,,94,4.0,0,1,18.0,3.605551275463991,7.0,3.4641016151377544,1.3333333333333333,1.1547005383792517,2.6666666666666665,1.527525231651946,0.0,0.0,0.0,0.0,0.6666666666666666,1.1547005383792517,19.8,3.5637059362410897,9.2,4.266145801540309,1.4,0.8944271909999157,3.0,1.58113883008419,0.6,0.8944271909999159,0.2,0.4472135954999579,0.6,0.8944271909999159,20.444444444444443,7.986099033807293,8.444444444444445,5.317685377847938,1.7777777777777777,1.5634719199411433,3.0,1.7320508075688776,0.3333333333333333,0.7071067811865475,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.8660254037844386,11.0,13.6,13.222222222222221,14.954545454545455,4.636363636363637,1.2272727272727273,2.1363636363636362,0.3181818181818182,0.18181818181818182,0.6363636363636364,-0.6444444444444422,0.7555555555555546,95,22.72222222222222,8.027777777777779,1.4583333333333333,2.5694444444444446,0.6944444444444444,0.2638888888888889,1.0277777777777777,unknown,,0,1
pl_527d77821505a048,f9f232a4f60d2a62,2026-07-25,2026,Dominique Malonga,TEAM COOP,,76,3.0,0,0,27.333333333333332,1.5275252316519456,21.0,7.000000000000003,10.666666666666666,2.886751345948128,1.6666666666666667,0.5773502691896265,0.6666666666666666,0.5773502691896262,2.0,2.0,4.0,2.0,26.6,2.8809720581775875,17.8,6.942621983083914,11.8,2.774887385102325,2.2,1.0954451150103321,1.2,0.8366600265340756,1.8,1.4832396974191326,3.6,1.6733200530681511,25.3,3.743141876967944,14.9,7.823753006780768,9.9,3.178049716414142,2.0,0.9428090415820632,1.0,0.816496580927726,1.5,1.2692955176439846,3.7,1.6363916944844774,33.333333333333336,31.8,26.8,25.904761904761905,16.285714285714285,8.523809523809524,1.5714285714285714,0.9047619047619048,1.3333333333333333,2.9047619047619047,1.3000000000000007,2.9000000000000004,77,18.35820895522388,10.492537313432836,6.164179104477612,1.1044776119402986,0.5671641791044776,0.9104477611940298,1.7014925373134329,unknown,,0,1
