date,player,game,market,side,line,movement,steam,reverse_move
2026-08-13,Brionna Jones,Atlanta Dream @ Connecticut Sun,PA,OVER,12.5,0.0,False,False
2026-08-13,Brionna Jones,Atlanta Dream @ Connecticut Sun,PA,UNDER,12.5,0.0,False,False
2026-08-13,Brionna Jones,Atlanta Dream @ Connecticut Sun,PR,OVER,15.5,0.0,False,False
2026-08-13,Brionna Jones,Atlanta Dream @ Connecticut Sun,PR,OVER,16.5,0.0,False,False
2026-08-13,Brionna Jones,Atlanta Dream @ Connecticut Sun,PR,UNDER,15.5,0.0,False,False
2026-08-13,Brionna Jones,Atlanta Dream @ Connecticut Sun,PR,UNDER,16.5,0.0,False,False
2026-08-13,Brionna Jones,Atlanta Dream @ Connecticut Sun,PRA,OVER,18.5,0.0,False,False
2026-08-13,Brionna Jones,Atlanta Dream @ Connecticut Sun,PRA,UNDER,18.5,0.0,False,False
2026-08-13,Brionna Jones,Atlanta Dream @ Connecticut Sun,PTS,OVER,9.5,0.0,False,False
2026-08-13,Brionna Jones,Atlanta Dream @ Connecticut Sun,PTS,OVER,10.5,0.0,False,False
2026-08-13,Brionna Jones,Atlanta Dream @ Connecticut Sun,PTS,UNDER,9.5,0.0,False,False
2026-08-13,Brionna Jones,Atlanta Dream @ Connecticut Sun,PTS,UNDER,10.5,0.0,False,False
2026-08-13,Brionna Jones,Atlanta Dream @ Connecticut Sun,RA,OVER,7.5,0.0,False,False
2026-08-13,Brionna Jones,Atlanta Dream @ Connecticut Sun,RA,OVER,8.5,0.0,False,False
2026-08-13,Brionna Jones,Atlanta Dream @ Connecticut Sun,RA,UNDER,7.5,0.0,False,False
2026-08-13,Brionna Jones,Atlanta Dream @ Connecticut Sun,RA,UNDER,8.5,0.0,False,False
2026-08-13,Brionna Jones,Atlanta Dream @ Connecticut Sun,REB,OVER,5.5,0.0,False,False
2026-08-13,Brionna Jones,Atlanta Dream @ Connecticut Sun,REB,UNDER,5.5,0.0,False,False
2026-08-13,Brittney Griner,Atlanta Dream @ Connecticut Sun,AST,OVER,1.5,0.0,False,False
2026-08-13,Brittney Griner,Atlanta Dream @ Connecticut Sun,AST,UNDER,1.5,0.0,False,False
2026-08-13,Brittney Griner,Atlanta Dream @ Connecticut Sun,PA,OVER,14.5,0.0,False,False
2026-08-13,Brittney Griner,Atlanta Dream @ Connecticut Sun,PA,OVER,15.5,0.0,False,False
2026-08-13,Brittney Griner,Atlanta Dream @ Connecticut Sun,PA,UNDER,14.5,0.0,False,False
2026-08-13,Brittney Griner,Atlanta Dream @ Connecticut Sun,PA,UNDER,15.5,0.0,False,False
2026-08-13,Brittney Griner,Atlanta Dream @ Connecticut Sun,PR,OVER,18.5,0.0,False,False
2026-08-13,Brittney Griner,Atlanta Dream @ Connecticut Sun,PR,OVER,19.5,0.0,False,False
2026-08-13,Brittney Griner,Atlanta Dream @ Connecticut Sun,PR,UNDER,18.5,0.0,False,False
2026-08-13,Brittney Griner,Atlanta Dream @ Connecticut Sun,PR,UNDER,19.5,0.0,False,False
2026-08-13,Brittney Griner,Atlanta Dream @ Connecticut Sun,PRA,OVER,20.5,0.0,False,False
2026-08-13,Brittney Griner,Atlanta Dream @ Connecticut Sun,PRA,OVER,21.5,0.0,False,False
2026-08-13,Brittney Griner,Atlanta Dream @ Connecticut Sun,PRA,UNDER,20.5,0.0,False,False
2026-08-13,Brittney Griner,Atlanta Dream @ Connecticut Sun,PRA,UNDER,21.5,0.0,False,False
2026-08-13,Brittney Griner,Atlanta Dream @ Connecticut Sun,PTS,OVER,12.5,0.0,False,False
2026-08-13,Brittney Griner,Atlanta Dream @ Connecticut Sun,PTS,OVER,13.5,0.0,False,False
2026-08-13,Brittney Griner,Atlanta Dream @ Connecticut Sun,PTS,UNDER,12.5,0.0,False,False
2026-08-13,Brittney Griner,Atlanta Dream @ Connecticut Sun,PTS,UNDER,13.5,0.0,False,False
2026-08-13,Brittney Griner,Atlanta Dream @ Connecticut Sun,RA,OVER,7.5,0.0,False,False
2026-08-13,Brittney Griner,Atlanta Dream @ Connecticut Sun,RA,UNDER,7.5,0.0,False,False
2026-08-13,Brittney Griner,Atlanta Dream @ Connecticut Sun,REB,OVER,5.5,0.0,False,False
2026-08-13,Brittney Griner,Atlanta Dream @ Connecticut Sun,REB,OVER,6.5,0.0,False,False
2026-08-13,Brittney Griner,Atlanta Dream @ Connecticut Sun,REB,UNDER,5.5,0.0,False,False
2026-08-13,Diamond Miller,Atlanta Dream @ Connecticut Sun,3PM,OVER,1.5,0.0,False,False
2026-08-13,Diamond Miller,Atlanta Dream @ Connecticut Sun,3PM,UNDER,1.5,0.0,False,False
2026-08-13,Diamond Miller,Atlanta Dream @ Connecticut Sun,PR,OVER,12.5,0.0,False,False
2026-08-13,Diamond Miller,Atlanta Dream @ Connecticut Sun,PR,UNDER,12.5,0.0,False,False
2026-08-13,Diamond Miller,Atlanta Dream @ Connecticut Sun,PRA,OVER,13.5,0.0,False,False
2026-08-13,Diamond Miller,Atlanta Dream @ Connecticut Sun,PRA,UNDER,13.5,0.0,False,False
2026-08-13,Diamond Miller,Atlanta Dream @ Connecticut Sun,PTS,OVER,9.5,0.0,False,False
2026-08-13,Diamond Miller,Atlanta Dream @ Connecticut Sun,PTS,OVER,10.5,0.0,False,False
2026-08-13,Diamond Miller,Atlanta Dream @ Connecticut Sun,PTS,UNDER,9.5,0.0,False,False
2026-08-13,Diamond Miller,Atlanta Dream @ Connecticut Sun,REB,OVER,1.5,0.0,False,False
2026-08-13,Diamond Miller,Atlanta Dream @ Connecticut Sun,REB,OVER,2.5,0.0,False,False
2026-08-13,Diamond Miller,Atlanta Dream @ Connecticut Sun,REB,UNDER,2.5,0.0,False,False
2026-08-13,Jordin Canada,Atlanta Dream @ Connecticut Sun,AST,OVER,8.5,0.0,False,False
2026-08-13,Jordin Canada,Atlanta Dream @ Connecticut Sun,AST,UNDER,8.5,0.0,False,False
2026-08-13,Jordin Canada,Atlanta Dream @ Connecticut Sun,PA,OVER,19.5,0.0,False,False
2026-08-13,Jordin Canada,Atlanta Dream @ Connecticut Sun,PA,UNDER,19.5,0.0,False,False
2026-08-13,Jordin Canada,Atlanta Dream @ Connecticut Sun,PR,OVER,14.5,0.0,False,False
2026-08-13,Jordin Canada,Atlanta Dream @ Connecticut Sun,PR,UNDER,14.5,0.0,False,False
2026-08-13,Jordin Canada,Atlanta Dream @ Connecticut Sun,PRA,OVER,23.5,0.0,False,False
2026-08-13,Jordin Canada,Atlanta Dream @ Connecticut Sun,PRA,OVER,24.5,0.0,False,False
2026-08-13,Jordin Canada,Atlanta Dream @ Connecticut Sun,PRA,UNDER,23.5,0.0,False,False
2026-08-13,Jordin Canada,Atlanta Dream @ Connecticut Sun,PTS,OVER,11.5,0.0,False,False
2026-08-13,Jordin Canada,Atlanta Dream @ Connecticut Sun,PTS,OVER,12.5,0.0,False,False
2026-08-13,Jordin Canada,Atlanta Dream @ Connecticut Sun,PTS,UNDER,11.5,0.0,False,False
2026-08-13,Jordin Canada,Atlanta Dream @ Connecticut Sun,RA,OVER,11.5,0.0,False,False
2026-08-13,Jordin Canada,Atlanta Dream @ Connecticut Sun,RA,UNDER,11.5,0.0,False,False
2026-08-13,Jordin Canada,Atlanta Dream @ Connecticut Sun,REB,OVER,3.5,0.0,False,False
2026-08-13,Jordin Canada,Atlanta Dream @ Connecticut Sun,REB,UNDER,3.5,0.0,False,False
2026-08-13,Leïla Lacan,Atlanta Dream @ Connecticut Sun,3PM,OVER,0.5,0.0,False,False
2026-08-13,Leïla Lacan,Atlanta Dream @ Connecticut Sun,3PM,OVER,1.5,0.0,False,False
2026-08-13,Leïla Lacan,Atlanta Dream @ Connecticut Sun,3PM,UNDER,1.5,0.0,False,False
2026-08-13,Leïla Lacan,Atlanta Dream @ Connecticut Sun,AST,OVER,3.5,0.0,False,False
2026-08-13,Leïla Lacan,Atlanta Dream @ Connecticut Sun,AST,OVER,4.5,0.0,False,False
2026-08-13,Leïla Lacan,Atlanta Dream @ Connecticut Sun,AST,UNDER,4.5,0.0,False,False
2026-08-13,Leïla Lacan,Atlanta Dream @ Connecticut Sun,PA,OVER,16.5,0.0,False,False
2026-08-13,Leïla Lacan,Atlanta Dream @ Connecticut Sun,PA,UNDER,16.5,0.0,False,False
2026-08-13,Leïla Lacan,Atlanta Dream @ Connecticut Sun,PR,OVER,14.5,0.0,False,False
2026-08-13,Leïla Lacan,Atlanta Dream @ Connecticut Sun,PR,UNDER,14.5,0.0,False,False
2026-08-13,Leïla Lacan,Atlanta Dream @ Connecticut Sun,PRA,OVER,18.5,0.0,False,False
2026-08-13,Leïla Lacan,Atlanta Dream @ Connecticut Sun,PRA,OVER,19.5,0.0,False,False
2026-08-13,Leïla Lacan,Atlanta Dream @ Connecticut Sun,PRA,UNDER,18.5,0.0,False,False
2026-08-13,Leïla Lacan,Atlanta Dream @ Connecticut Sun,PRA,UNDER,19.5,0.0,False,False
2026-08-13,Leïla Lacan,Atlanta Dream @ Connecticut Sun,PTS,OVER,11.5,0.0,False,False
2026-08-13,Leïla Lacan,Atlanta Dream @ Connecticut Sun,PTS,OVER,12.5,0.0,False,False
2026-08-13,Leïla Lacan,Atlanta Dream @ Connecticut Sun,PTS,UNDER,12.5,0.0,False,False
2026-08-13,Leïla Lacan,Atlanta Dream @ Connecticut Sun,RA,OVER,6.5,0.0,False,False
2026-08-13,Leïla Lacan,Atlanta Dream @ Connecticut Sun,RA,UNDER,6.5,0.0,False,False
2026-08-13,Leïla Lacan,Atlanta Dream @ Connecticut Sun,REB,OVER,2.5,0.0,False,False
2026-08-13,Leïla Lacan,Atlanta Dream @ Connecticut Sun,REB,UNDER,2.5,0.0,False,False
2026-08-13,Naz Hillmon,Atlanta Dream @ Connecticut Sun,PR,OVER,11.5,0.0,False,False
2026-08-13,Naz Hillmon,Atlanta Dream @ Connecticut Sun,PR,OVER,12.5,0.0,False,False
2026-08-13,Naz Hillmon,Atlanta Dream @ Connecticut Sun,PR,UNDER,11.5,0.0,False,False
2026-08-13,Naz Hillmon,Atlanta Dream @ Connecticut Sun,PR,UNDER,12.5,0.0,False,False
2026-08-13,Naz Hillmon,Atlanta Dream @ Connecticut Sun,PRA,OVER,13.5,0.0,False,False
2026-08-13,Naz Hillmon,Atlanta Dream @ Connecticut Sun,PRA,UNDER,13.5,0.0,False,False
2026-08-13,Naz Hillmon,Atlanta Dream @ Connecticut Sun,PTS,OVER,7.5,0.0,False,False
2026-08-13,Naz Hillmon,Atlanta Dream @ Connecticut Sun,PTS,OVER,8.5,0.0,False,False
2026-08-13,Naz Hillmon,Atlanta Dream @ Connecticut Sun,PTS,UNDER,7.5,0.0,False,False
2026-08-13,Naz Hillmon,Atlanta Dream @ Connecticut Sun,PTS,UNDER,8.5,0.0,False,False
2026-08-13,Naz Hillmon,Atlanta Dream @ Connecticut Sun,REB,OVER,3.5,0.0,False,False
2026-08-13,Naz Hillmon,Atlanta Dream @ Connecticut Sun,REB,UNDER,3.5,0.0,False,False
2026-08-13,Rhyne Howard,Atlanta Dream @ Connecticut Sun,3PM,OVER,3.5,0.0,False,False
2026-08-13,Rhyne Howard,Atlanta Dream @ Connecticut Sun,3PM,UNDER,3.5,0.0,False,False
2026-08-13,Rhyne Howard,Atlanta Dream @ Connecticut Sun,AST,OVER,3.5,0.0,False,False
2026-08-13,Rhyne Howard,Atlanta Dream @ Connecticut Sun,AST,UNDER,3.5,0.0,False,False
2026-08-13,Rhyne Howard,Atlanta Dream @ Connecticut Sun,PA,OVER,20.5,0.0,False,False
2026-08-13,Rhyne Howard,Atlanta Dream @ Connecticut Sun,PA,UNDER,20.5,0.0,False,False
2026-08-13,Rhyne Howard,Atlanta Dream @ Connecticut Sun,PR,OVER,20.5,0.0,False,False
2026-08-13,Rhyne Howard,Atlanta Dream @ Connecticut Sun,PR,UNDER,20.5,0.0,False,False
2026-08-13,Rhyne Howard,Atlanta Dream @ Connecticut Sun,PRA,OVER,24.5,0.0,False,False
2026-08-13,Rhyne Howard,Atlanta Dream @ Connecticut Sun,PRA,UNDER,24.5,0.0,False,False
2026-08-13,Rhyne Howard,Atlanta Dream @ Connecticut Sun,PTS,OVER,16.5,0.0,False,False
2026-08-13,Rhyne Howard,Atlanta Dream @ Connecticut Sun,PTS,OVER,17.5,0.0,False,False
2026-08-13,Rhyne Howard,Atlanta Dream @ Connecticut Sun,PTS,OVER,18.5,0.0,False,False
2026-08-13,Rhyne Howard,Atlanta Dream @ Connecticut Sun,PTS,UNDER,16.5,0.0,False,False
2026-08-13,Rhyne Howard,Atlanta Dream @ Connecticut Sun,RA,OVER,7.5,0.0,False,False
2026-08-13,Rhyne Howard,Atlanta Dream @ Connecticut Sun,RA,UNDER,7.5,0.0,False,False
2026-08-13,Rhyne Howard,Atlanta Dream @ Connecticut Sun,REB,OVER,3.5,0.0,False,False
2026-08-13,Rhyne Howard,Atlanta Dream @ Connecticut Sun,REB,UNDER,3.5,0.0,False,False
2026-08-13,Ariel Atkins,Los Angeles Sparks @ New York Liberty,3PM,OVER,1.5,0.0,False,False
2026-08-13,Ariel Atkins,Los Angeles Sparks @ New York Liberty,3PM,UNDER,1.5,0.0,False,False
2026-08-13,Ariel Atkins,Los Angeles Sparks @ New York Liberty,AST,OVER,2.5,0.0,False,False
