generated_at_utc,promotion_state,forward_predictions_total,graded_predictions,pending_predictions,explicit_close_predictions,explicit_clv_coverage_pct,v5_brier,market_brier,v5_ece_5bin,v5_accuracy,roi,production_ready,canonical_forward_markets_total,canonical_graded_markets,canonical_pending_markets,snapshot_ledger_rows,snapshot_graded_rows
2026-08-09T23:06:22.964492+00:00,SHADOW,7,0,7,0,0.0,,,,,,False,,,,,
2026-08-10T00:03:44.285291+00:00,SHADOW,7,0,7,0,0.0,,,,,,False,,,,,
2026-08-10T00:05:08.269624+00:00,SHADOW,7,0,7,0,0.0,,,,,,False,,,,,
2026-08-10T02:57:17.933662+00:00,SHADOW,7,0,7,0,0.0,,,,,,False,,,,,
2026-08-10T02:59:48.024096+00:00,SHADOW,7,0,7,0,0.0,,,,,,False,,,,,
2026-08-10T05:10:50.318829+00:00,SHADOW,7,0,7,0,0.0,,,,,,False,,,,,
2026-08-10T05:11:35.322637+00:00,SHADOW,7,0,7,0,0.0,,,,,,False,,,,,
2026-08-10T06:55:46.602215+00:00,SHADOW,7,0,7,0,0.0,,,,,,False,,,,,
2026-08-10T06:57:12.028754+00:00,SHADOW,7,0,7,0,0.0,,,,,,False,,,,,
2026-08-10T09:02:15.921331+00:00,SHADOW,7,0,7,0,0.0,,,,,,False,,,,,
2026-08-10T09:03:00.426552+00:00,SHADOW,7,0,7,0,0.0,,,,,,False,,,,,
2026-08-10T10:47:55.738620+00:00,SHADOW,7,0,7,0,0.0,,,,,,False,,,,,
2026-08-10T10:48:31.238898+00:00,SHADOW,7,0,7,0,0.0,,,,,,False,,,,,
2026-08-10T12:29:10.763729+00:00,SHADOW,7,0,7,0,0.0,,,,,,False,,,,,
2026-08-10T12:32:06.995096+00:00,SHADOW,7,0,7,0,0.0,,,,,,False,,,,,
2026-08-10T14:03:42.873948+00:00,SHADOW,7,0,7,0,0.0,,,,,,False,,,,,
2026-08-10T14:08:40.849448+00:00,SHADOW,7,0,7,0,0.0,,,,,,False,,,,,
2026-08-10T15:35:43.718117+00:00,SHADOW,7,0,7,0,0.0,,,,,,False,,,,,
2026-08-10T15:37:43.519998+00:00,SHADOW,7,0,7,0,0.0,,,,,,False,,,,,
2026-08-10T16:28:57.197659+00:00,SHADOW,7,0,7,0,0.0,,,,,,False,,,,,
2026-08-10T16:31:55.433196+00:00,SHADOW,7,0,7,0,0.0,,,,,,False,,,,,
2026-08-10T17:33:39.530636+00:00,SHADOW,7,0,7,0,0.0,,,,,,False,,,,,
2026-08-10T17:36:04.645525+00:00,SHADOW,7,0,7,0,0.0,,,,,,False,,,,,
2026-08-10T18:30:52.439763+00:00,SHADOW,7,0,7,0,0.0,,,,,,False,,,,,
2026-08-10T18:33:34.124385+00:00,SHADOW,7,0,7,0,0.0,,,,,,False,,,,,
2026-08-10T19:39:07.090106+00:00,SHADOW,7,0,7,0,0.0,,,,,,False,,,,,
2026-08-10T19:42:31.652257+00:00,SHADOW,7,0,7,0,0.0,,,,,,False,,,,,
2026-08-10T20:21:54.888496+00:00,SHADOW,7,0,7,0,0.0,,,,,,False,,,,,
2026-08-10T20:23:26.127696+00:00,SHADOW,7,0,7,0,0.0,,,,,,False,,,,,
2026-08-10T21:24:55.868781+00:00,SHADOW,7,0,7,0,0.0,,,,,,False,,,,,
2026-08-10T21:26:55.268829+00:00,SHADOW,7,0,7,0,0.0,,,,,,False,,,,,
2026-08-10T22:19:08.107089+00:00,SHADOW,7,0,7,0,0.0,,,,,,False,,,,,
2026-08-10T22:20:38.429224+00:00,SHADOW,7,0,7,0,0.0,,,,,,False,,,,,
2026-08-10T23:11:44.691229+00:00,SHADOW,7,0,7,0,0.0,,,,,,False,,,,,
2026-08-10T23:18:59.950754+00:00,SHADOW,7,0,7,0,0.0,,,,,,False,,,,,
2026-08-11T00:06:00.324648+00:00,SHADOW,7,0,7,0,0.0,,,,,,False,,,,,
2026-08-11T00:07:27.369713+00:00,SHADOW,7,0,7,0,0.0,,,,,,False,,,,,
2026-08-11T02:38:33.750016+00:00,SHADOW,7,0,7,0,0.0,,,,,,False,,,,,
