ranking_key,date,player,game,player_team,opponent,stat,side,position,matchup_projection,rotation_games_prior,minutes_l5,minutes_l10,minutes_prior_mean,starter_rate_l5,starter_rate_l10,projected_role,injury_status,lineup_confirmation,lineup_status,lineup_confidence,lineup_confidence_band,rotation_multiplier,lineup_adjusted_projection,lineup_delta,adjustment_basis,live_injury_adjustment_applied
2026-08-14|alanna smith|dallas wings @ indiana fever|3pm|over,2026-08-14,Alanna Smith,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,3PM,OVER,F,,6,12.4,12.667,12.667,0.0,0.0,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,62.83,MEDIUM,0.992632,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|alanna smith|dallas wings @ indiana fever|3pm|under,2026-08-14,Alanna Smith,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,3PM,UNDER,F,,6,12.4,12.667,12.667,0.0,0.0,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,62.83,MEDIUM,0.992632,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|alanna smith|dallas wings @ indiana fever|ast|over,2026-08-14,Alanna Smith,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,AST,OVER,F,,6,12.4,12.667,12.667,0.0,0.0,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,62.83,MEDIUM,0.992632,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|alanna smith|dallas wings @ indiana fever|ast|under,2026-08-14,Alanna Smith,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,AST,UNDER,F,,6,12.4,12.667,12.667,0.0,0.0,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,62.83,MEDIUM,0.992632,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|alanna smith|dallas wings @ indiana fever|pr|over,2026-08-14,Alanna Smith,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,PR,OVER,F,,6,12.4,12.667,12.667,0.0,0.0,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,62.83,MEDIUM,0.992632,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|alanna smith|dallas wings @ indiana fever|pr|under,2026-08-14,Alanna Smith,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,PR,UNDER,F,,6,12.4,12.667,12.667,0.0,0.0,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,62.83,MEDIUM,0.992632,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|alanna smith|dallas wings @ indiana fever|pra|over,2026-08-14,Alanna Smith,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,PRA,OVER,F,,6,12.4,12.667,12.667,0.0,0.0,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,62.83,MEDIUM,0.992632,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|alanna smith|dallas wings @ indiana fever|pra|over,2026-08-14,Alanna Smith,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,PRA,OVER,F,,6,12.4,12.667,12.667,0.0,0.0,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,62.83,MEDIUM,0.992632,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|alanna smith|dallas wings @ indiana fever|pra|under,2026-08-14,Alanna Smith,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,PRA,UNDER,F,,6,12.4,12.667,12.667,0.0,0.0,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,62.83,MEDIUM,0.992632,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|alanna smith|dallas wings @ indiana fever|pts|over,2026-08-14,Alanna Smith,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,PTS,OVER,F,,6,12.4,12.667,12.667,0.0,0.0,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,62.83,MEDIUM,0.992632,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|alanna smith|dallas wings @ indiana fever|pts|over,2026-08-14,Alanna Smith,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,PTS,OVER,F,,6,12.4,12.667,12.667,0.0,0.0,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,62.83,MEDIUM,0.992632,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|alanna smith|dallas wings @ indiana fever|pts|under,2026-08-14,Alanna Smith,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,PTS,UNDER,F,,6,12.4,12.667,12.667,0.0,0.0,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,62.83,MEDIUM,0.992632,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|alanna smith|dallas wings @ indiana fever|reb|over,2026-08-14,Alanna Smith,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,REB,OVER,F,,6,12.4,12.667,12.667,0.0,0.0,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,62.83,MEDIUM,0.992632,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|alanna smith|dallas wings @ indiana fever|reb|over,2026-08-14,Alanna Smith,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,REB,OVER,F,,6,12.4,12.667,12.667,0.0,0.0,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,62.83,MEDIUM,0.992632,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|alanna smith|dallas wings @ indiana fever|reb|under,2026-08-14,Alanna Smith,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,REB,UNDER,F,,6,12.4,12.667,12.667,0.0,0.0,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,62.83,MEDIUM,0.992632,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|aliyah boston|dallas wings @ indiana fever|ast|over,2026-08-14,Aliyah Boston,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,AST,OVER,C,,8,23.6,26.25,26.25,0.2,0.375,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,75.67,MEDIUM,0.964667,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|aliyah boston|dallas wings @ indiana fever|ast|under,2026-08-14,Aliyah Boston,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,AST,UNDER,C,,8,23.6,26.25,26.25,0.2,0.375,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,75.67,MEDIUM,0.964667,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|aliyah boston|dallas wings @ indiana fever|pa|over,2026-08-14,Aliyah Boston,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PA,OVER,C,,8,23.6,26.25,26.25,0.2,0.375,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,75.67,MEDIUM,0.964667,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|aliyah boston|dallas wings @ indiana fever|pa|under,2026-08-14,Aliyah Boston,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PA,UNDER,C,,8,23.6,26.25,26.25,0.2,0.375,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,75.67,MEDIUM,0.964667,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|aliyah boston|dallas wings @ indiana fever|pr|over,2026-08-14,Aliyah Boston,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PR,OVER,C,,8,23.6,26.25,26.25,0.2,0.375,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,75.67,MEDIUM,0.964667,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|aliyah boston|dallas wings @ indiana fever|pr|under,2026-08-14,Aliyah Boston,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PR,UNDER,C,,8,23.6,26.25,26.25,0.2,0.375,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,75.67,MEDIUM,0.964667,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|aliyah boston|dallas wings @ indiana fever|pra|over,2026-08-14,Aliyah Boston,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PRA,OVER,C,,8,23.6,26.25,26.25,0.2,0.375,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,75.67,MEDIUM,0.964667,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|aliyah boston|dallas wings @ indiana fever|pra|over,2026-08-14,Aliyah Boston,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PRA,OVER,C,,8,23.6,26.25,26.25,0.2,0.375,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,75.67,MEDIUM,0.964667,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|aliyah boston|dallas wings @ indiana fever|pra|under,2026-08-14,Aliyah Boston,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PRA,UNDER,C,,8,23.6,26.25,26.25,0.2,0.375,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,75.67,MEDIUM,0.964667,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|aliyah boston|dallas wings @ indiana fever|pra|under,2026-08-14,Aliyah Boston,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PRA,UNDER,C,,8,23.6,26.25,26.25,0.2,0.375,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,75.67,MEDIUM,0.964667,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|aliyah boston|dallas wings @ indiana fever|pts|over,2026-08-14,Aliyah Boston,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PTS,OVER,C,,8,23.6,26.25,26.25,0.2,0.375,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,75.67,MEDIUM,0.964667,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|aliyah boston|dallas wings @ indiana fever|pts|over,2026-08-14,Aliyah Boston,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PTS,OVER,C,,8,23.6,26.25,26.25,0.2,0.375,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,75.67,MEDIUM,0.964667,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|aliyah boston|dallas wings @ indiana fever|pts|under,2026-08-14,Aliyah Boston,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PTS,UNDER,C,,8,23.6,26.25,26.25,0.2,0.375,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,75.67,MEDIUM,0.964667,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|aliyah boston|dallas wings @ indiana fever|ra|over,2026-08-14,Aliyah Boston,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,RA,OVER,C,,8,23.6,26.25,26.25,0.2,0.375,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,75.67,MEDIUM,0.964667,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|aliyah boston|dallas wings @ indiana fever|ra|under,2026-08-14,Aliyah Boston,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,RA,UNDER,C,,8,23.6,26.25,26.25,0.2,0.375,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,75.67,MEDIUM,0.964667,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|aliyah boston|dallas wings @ indiana fever|reb|over,2026-08-14,Aliyah Boston,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,REB,OVER,C,,8,23.6,26.25,26.25,0.2,0.375,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,75.67,MEDIUM,0.964667,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|aliyah boston|dallas wings @ indiana fever|reb|under,2026-08-14,Aliyah Boston,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,REB,UNDER,C,,8,23.6,26.25,26.25,0.2,0.375,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,75.67,MEDIUM,0.964667,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|arike ogunbowale|dallas wings @ indiana fever|3pm|over,2026-08-14,Arike Ogunbowale,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,3PM,OVER,G,,10,33.0,31.5,31.5,0.0,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,93.7,HIGH,1.016667,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|arike ogunbowale|dallas wings @ indiana fever|3pm|under,2026-08-14,Arike Ogunbowale,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,3PM,UNDER,G,,10,33.0,31.5,31.5,0.0,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,93.7,HIGH,1.016667,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|arike ogunbowale|dallas wings @ indiana fever|ast|over,2026-08-14,Arike Ogunbowale,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,AST,OVER,G,,10,33.0,31.5,31.5,0.0,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,93.7,HIGH,1.016667,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|arike ogunbowale|dallas wings @ indiana fever|ast|under,2026-08-14,Arike Ogunbowale,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,AST,UNDER,G,,10,33.0,31.5,31.5,0.0,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,93.7,HIGH,1.016667,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|arike ogunbowale|dallas wings @ indiana fever|pa|over,2026-08-14,Arike Ogunbowale,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,PA,OVER,G,,10,33.0,31.5,31.5,0.0,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,93.7,HIGH,1.016667,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|arike ogunbowale|dallas wings @ indiana fever|pa|under,2026-08-14,Arike Ogunbowale,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,PA,UNDER,G,,10,33.0,31.5,31.5,0.0,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,93.7,HIGH,1.016667,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|arike ogunbowale|dallas wings @ indiana fever|pr|over,2026-08-14,Arike Ogunbowale,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,PR,OVER,G,,10,33.0,31.5,31.5,0.0,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,93.7,HIGH,1.016667,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|arike ogunbowale|dallas wings @ indiana fever|pr|under,2026-08-14,Arike Ogunbowale,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,PR,UNDER,G,,10,33.0,31.5,31.5,0.0,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,93.7,HIGH,1.016667,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|arike ogunbowale|dallas wings @ indiana fever|pra|over,2026-08-14,Arike Ogunbowale,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,PRA,OVER,G,,10,33.0,31.5,31.5,0.0,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,93.7,HIGH,1.016667,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|arike ogunbowale|dallas wings @ indiana fever|pra|under,2026-08-14,Arike Ogunbowale,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,PRA,UNDER,G,,10,33.0,31.5,31.5,0.0,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,93.7,HIGH,1.016667,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|arike ogunbowale|dallas wings @ indiana fever|pts|over,2026-08-14,Arike Ogunbowale,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,PTS,OVER,G,,10,33.0,31.5,31.5,0.0,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,93.7,HIGH,1.016667,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|arike ogunbowale|dallas wings @ indiana fever|pts|over,2026-08-14,Arike Ogunbowale,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,PTS,OVER,G,,10,33.0,31.5,31.5,0.0,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,93.7,HIGH,1.016667,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|arike ogunbowale|dallas wings @ indiana fever|pts|under,2026-08-14,Arike Ogunbowale,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,PTS,UNDER,G,,10,33.0,31.5,31.5,0.0,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,93.7,HIGH,1.016667,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|arike ogunbowale|dallas wings @ indiana fever|ra|over,2026-08-14,Arike Ogunbowale,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,RA,OVER,G,,10,33.0,31.5,31.5,0.0,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,93.7,HIGH,1.016667,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|arike ogunbowale|dallas wings @ indiana fever|ra|under,2026-08-14,Arike Ogunbowale,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,RA,UNDER,G,,10,33.0,31.5,31.5,0.0,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,93.7,HIGH,1.016667,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|arike ogunbowale|dallas wings @ indiana fever|reb|over,2026-08-14,Arike Ogunbowale,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,REB,OVER,G,,10,33.0,31.5,31.5,0.0,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,93.7,HIGH,1.016667,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|arike ogunbowale|dallas wings @ indiana fever|reb|under,2026-08-14,Arike Ogunbowale,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,REB,UNDER,G,,10,33.0,31.5,31.5,0.0,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,93.7,HIGH,1.016667,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|awak kuier|dallas wings @ indiana fever|3pm|over,2026-08-14,Awak Kuier,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,3PM,OVER,F,,10,13.8,14.6,14.6,0.0,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,77.3,MEDIUM,0.980822,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|awak kuier|dallas wings @ indiana fever|3pm|under,2026-08-14,Awak Kuier,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,3PM,UNDER,F,,10,13.8,14.6,14.6,0.0,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,77.3,MEDIUM,0.980822,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|caitlin clark|dallas wings @ indiana fever|3pm|over,2026-08-14,Caitlin Clark,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,3PM,OVER,G,,9,30.8,27.667,27.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,85.66,HIGH,1.039639,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|caitlin clark|dallas wings @ indiana fever|3pm|under,2026-08-14,Caitlin Clark,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,3PM,UNDER,G,,9,30.8,27.667,27.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,85.66,HIGH,1.039639,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|caitlin clark|dallas wings @ indiana fever|ast|over,2026-08-14,Caitlin Clark,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,AST,OVER,G,,9,30.8,27.667,27.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,85.66,HIGH,1.039639,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|caitlin clark|dallas wings @ indiana fever|ast|under,2026-08-14,Caitlin Clark,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,AST,UNDER,G,,9,30.8,27.667,27.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,85.66,HIGH,1.039639,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|caitlin clark|dallas wings @ indiana fever|pa|over,2026-08-14,Caitlin Clark,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PA,OVER,G,,9,30.8,27.667,27.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,85.66,HIGH,1.039639,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|caitlin clark|dallas wings @ indiana fever|pa|over,2026-08-14,Caitlin Clark,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PA,OVER,G,,9,30.8,27.667,27.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,85.66,HIGH,1.039639,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|caitlin clark|dallas wings @ indiana fever|pa|under,2026-08-14,Caitlin Clark,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PA,UNDER,G,,9,30.8,27.667,27.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,85.66,HIGH,1.039639,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|caitlin clark|dallas wings @ indiana fever|pa|under,2026-08-14,Caitlin Clark,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PA,UNDER,G,,9,30.8,27.667,27.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,85.66,HIGH,1.039639,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|caitlin clark|dallas wings @ indiana fever|pr|over,2026-08-14,Caitlin Clark,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PR,OVER,G,,9,30.8,27.667,27.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,85.66,HIGH,1.039639,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|caitlin clark|dallas wings @ indiana fever|pr|under,2026-08-14,Caitlin Clark,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PR,UNDER,G,,9,30.8,27.667,27.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,85.66,HIGH,1.039639,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|caitlin clark|dallas wings @ indiana fever|pra|over,2026-08-14,Caitlin Clark,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PRA,OVER,G,,9,30.8,27.667,27.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,85.66,HIGH,1.039639,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|caitlin clark|dallas wings @ indiana fever|pra|over,2026-08-14,Caitlin Clark,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PRA,OVER,G,,9,30.8,27.667,27.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,85.66,HIGH,1.039639,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|caitlin clark|dallas wings @ indiana fever|pra|under,2026-08-14,Caitlin Clark,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PRA,UNDER,G,,9,30.8,27.667,27.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,85.66,HIGH,1.039639,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|caitlin clark|dallas wings @ indiana fever|pra|under,2026-08-14,Caitlin Clark,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PRA,UNDER,G,,9,30.8,27.667,27.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,85.66,HIGH,1.039639,,,PRIOR_ONLY_ROTATION_MINUTES,False
