player_id,opponent,minutes,points,rebounds,assists,steals,blocks,turnovers,games
pl_5efecaf7492bd07a,,5.0,1.0,0.5,0.5,0.0,0.0,1.0,25
pl_5f3636b60ac90154,,3.125,0.375,0.875,0.125,0.0,0.0,0.375,19
pl_5f5462d33e09e56b,,24.613333333333333,13.28,7.493333333333333,1.92,0.9466666666666667,1.1733333333333333,2.6,100
pl_5f961ba6f96aa15c,,17.055555555555557,4.7407407407407405,2.5,0.8333333333333334,0.8148148148148148,0.46296296296296297,0.5185185185185185,55
pl_607d324c78ba2d9c,,9.6,2.8,2.1,0.5,0.5,0.7,0.6,36
pl_60b49460ca43fd3a,,16.34,4.84,2.45,1.39,0.73,0.21,0.88,103
pl_6376037d2768b9a1,,20.34259259259259,6.481481481481482,1.7685185185185186,2.685185185185185,0.7037037037037037,0.1574074074074074,1.7037037037037037,112
pl_6528d3505dc7c420,,22.0,2.0,8.0,1.0,0.0,0.0,3.0,1
pl_6664b69d98ea25a1,,6.6,3.0,0.0,1.2,0.0,0.0,0.8,8
pl_66d9f2a5cb0e8ce2,,12.971830985915492,4.056338028169014,1.971830985915493,0.7605633802816901,0.5211267605633803,0.16901408450704225,0.5915492957746479,76
pl_6772ba802103e5dc,,19.62,6.78,2.2,2.07,0.8,0.18,1.26,121
pl_69bc318acbb9625b,,7.923076923076923,1.9230769230769231,1.0,0.38461538461538464,0.46153846153846156,0.07692307692307693,0.9230769230769231,17
pl_6ac86a14ade0dbd7,,8.813953488372093,2.9069767441860463,0.46511627906976744,0.8372093023255814,0.2558139534883721,0.023255813953488372,0.5116279069767442,77
pl_6b7f33235ad545bc,,5.875,0.75,1.25,0.125,0.0,0.0,0.5,12
pl_6b938408e909288a,,24.42622950819672,8.60655737704918,4.934426229508197,2.6147540983606556,1.180327868852459,1.4508196721311475,1.6065573770491803,125
pl_6cc5f204f77ba597,,24.88157894736842,10.064935064935066,8.597402597402597,3.4935064935064934,0.5584415584415584,0.06493506493506493,1.5844155844155845,77
pl_6cf4619f98a88749,,17.11320754716981,7.018867924528302,4.622641509433962,1.0,0.6981132075471698,1.679245283018868,2.018867924528302,76
pl_6cff0f84ef457815,,14.958333333333334,2.52,1.2,1.32,0.6,0.44,0.88,39
pl_6ea88c4443fd507d,,31.595238095238095,20.571428571428573,1.9682539682539681,2.6746031746031744,0.8888888888888888,0.15079365079365079,1.7698412698412698,126
pl_6f0a6e675a6b9dc1,,12.538461538461538,4.980769230769231,1.0961538461538463,1.4423076923076923,0.25,0.0,0.9038461538461539,63
pl_6f25d673dc3ee965,,11.575757575757576,2.0606060606060606,2.242424242424242,0.7575757575757576,0.3333333333333333,0.09090909090909091,0.6666666666666666,43
pl_718050d09b51deba,,10.986301369863014,4.48,2.12,0.6,0.18666666666666668,0.13333333333333333,0.7066666666666667,100
pl_72b44918d2cfa628,,19.0,8.0,4.0,1.0,1.0,0.0,1.0,1
pl_7391c8d2b0b526dd,,6.2465753424657535,2.5135135135135136,1.4324324324324325,0.32432432432432434,0.10810810810810811,0.02702702702702703,0.40540540540540543,106
pl_744e9821e1581b96,,18.81981981981982,6.747747747747748,1.7387387387387387,1.135135135135135,0.36036036036036034,0.02702702702702703,1.027027027027027,111
pl_74b14d712192a684,,4.0,0.0,0.0,2.0,0.0,0.0,0.0,4
pl_76d93726b58baad1,,8.0,3.8947368421052633,1.368421052631579,0.39473684210526316,0.2631578947368421,0.05263157894736842,0.5789473684210527,83
pl_773ac0cc9f92937f,,25.8265306122449,12.63265306122449,6.122448979591836,1.846938775510204,1.0714285714285714,0.6530612244897959,1.3775510204081634,116
pl_778d39e799674912,,10.577464788732394,3.619718309859155,3.352112676056338,0.8169014084507042,0.4084507042253521,0.49295774647887325,0.8591549295774648,105
pl_77feeed385f7b6c0,,33.90196078431372,19.00980392156863,2.735294117647059,4.990196078431373,0.9705882352941176,0.049019607843137254,2.7254901960784315,107
pl_788e6ea1310778fd,,10.0,0.0,0.0,2.0,0.0,0.0,0.0,1
pl_7897ca9d575458b3,,30.77777777777778,16.083333333333332,3.962962962962963,3.8425925925925926,0.9074074074074074,0.39814814814814814,2.6666666666666665,117
pl_78c2564e363837f3,,19.272727272727273,8.462686567164178,6.208955223880597,1.1044776119402986,0.5970149253731343,0.7611940298507462,1.4776119402985075,71
pl_7968728052e37934,,27.26530612244898,12.46938775510204,8.295918367346939,2.2346938775510203,0.47959183673469385,1.3877551020408163,1.9489795918367347,104
pl_7ba7b666dbbd7854,,5.2,1.4,0.1,0.2,0.3,0.0,0.2,13
pl_7d61e6b861f4de2c,,26.74418604651163,11.732558139534884,7.476744186046512,2.1744186046511627,1.0930232558139534,0.8837209302325582,1.6162790697674418,98
pl_7e326ab1cc47e0c5,,11.2,3.2933333333333334,1.5066666666666666,0.6533333333333333,0.32,0.28,0.4,118
pl_7ea95322fc050de7,,28.620689655172413,13.724137931034482,5.275862068965517,2.9655172413793105,1.2758620689655173,0.8275862068965517,2.4827586206896552,29
pl_7f95cf8105c32fc9,,19.45045045045045,5.783783783783784,3.2522522522522523,1.7747747747747749,0.38738738738738737,0.4144144144144144,1.0990990990990992,112
pl_819190efdb576b9c,,13.0,3.0,1.0,0.25,0.25,0.5,1.0,5
pl_82e61535f0085d21,,25.29230769230769,11.803030303030303,4.5606060606060606,1.106060606060606,0.6212121212121212,0.10606060606060606,1.1515151515151516,66
pl_8319b052523e2db3,,3.625,0.125,0.625,0.4375,0.125,0.0,0.25,40
pl_831e8ee76670c6eb,,14.359375,3.90625,1.25,0.515625,0.390625,0.140625,0.609375,85
pl_83d39d4c97715818,,12.592592592592593,4.703703703703703,1.3703703703703705,0.9629629629629629,0.2962962962962963,0.18518518518518517,0.7407407407407407,27
pl_84142be7011bbea4,,4.837209302325581,1.186046511627907,0.5116279069767442,0.5581395348837209,0.4186046511627907,0.023255813953488372,0.3488372093023256,79
pl_84191fe3efe55532,,26.363636363636363,12.454545454545455,4.454545454545454,2.5454545454545454,1.0,0.09090909090909091,1.1818181818181819,27
pl_84991a3be5585263,,29.6,9.138461538461538,3.723076923076923,2.0307692307692307,1.0307692307692307,0.3230769230769231,0.9538461538461539,132
